Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
9+040,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.115743,0.103891,0.081459,0.301093,Good,1,0,0,0.006963,0.005323,0.0093131,0.0215991,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12106,77.04483,
9+050,0,0,0,0,N/A,0,0,0,0.056583,Good,1,0,0,0,1.033298,Good,0,N/A,0,0,0,0.120712,0.076514,0.088336,0.285562,Good,1,0,0,0.005355,0.005205,0.008032,0.018592,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12105,77.04473,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25165_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25171_Shoving.jpg
9+060,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.106329,0.112938,0.113914,0.333181,Good,1,0,0,0.008796,0.005143,0.0086884,0.0226274,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04463,
9+070,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.218779,Good,0,N/A,0,0,0,0.135545,0.125482,0.075032,0.336059,Good,1,0,0,0.009652,0.007707,0.0089011,0.0262601,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04453,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25210_Shoving.jpg
9+080,0,0,0,0,N/A,0,0,0,0.234476,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.142637,0.107851,0.076939,0.327427,Good,1,0,0,0.006981,0.00965,0.0104169,0.0270479,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04442,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25234_Potholes.jpg
9+090,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.48477,Good,0.614596,Good,1,0,0,0.135823,0.099184,0.076071,0.311078,Good,1,0,0,0.008459,0.006361,0.0103564,0.0251764,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04432,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25239_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25240_Shoving.jpg
9+100,0,0,0,0,N/A,0,0,0,0.049433,Good,1,0,0,0,3.433075,Good,0,N/A,0,0,0,0.126295,0.089148,0.078819,0.294262,Good,1,0,0,0.011809,0.008853,0.0106199,0.0312819,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04422,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25272_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25275_Shoving.jpg
9+110,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.253873,Fair,0,1,0,0.13119,0.136194,0.101801,0.369185,Good,1,0,0,0.014955,0.006197,0.0107806,0.0319326,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04412,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25290_Patch_work.jpg
9+120,0,0,0,0,N/A,0,0,0,0.024462,Good,1,0,0,0,3.000322,Good,0,N/A,0,0,0,0.131971,0.126613,0.075111,0.333695,Good,1,0,0,0.011308,0.006326,0.0109402,0.0285742,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12101,77.04401,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25302_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25309_Shoving.jpg
9+130,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.13363,0.115984,0.096175,0.345789,Good,1,0,0,0.009787,0.008736,0.0107996,0.0293226,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12101,77.04392,
9+140,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.111882,0.114142,0.108076,0.3341,Good,1,0,0,0.004881,0.004166,0.009654,0.018701,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04381,
9+150,0,0,0,0,N/A,0,0,0,0.022148,Good,1,0,0,0,3.469224,Good,0,N/A,0,0,0,0.082383,0.121777,0.088967,0.293127,Good,1,0,0,0.006652,0.006379,0.0076985,0.0207295,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04371,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25360_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25363_Potholes.jpg
9+160,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.521245,Good,1,0,0,0.099229,0.133449,0.104412,0.33709,Good,1,0,0,0.004125,0.005167,0.0069554,0.0162474,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04361,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25387_Patch_work.jpg
9+170,0,0,0,0,N/A,0,0,0,0.093903,Good,1,0,0,0,3.700511,Good,0,N/A,0,0,0,0.053523,0.121624,0.110152,0.285299,Good,1,0,0,0.006113,0.006403,0.0092322,0.0217482,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04351,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25402_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25410_Shoving.jpg
9+180,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.025043,0.122175,0.11246,0.259678,Good,1,0,0,0.007009,0.006995,0.0078921,0.0218961,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.0434,
9+190,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.08547,0.123554,0.111708,0.320732,Good,1,0,0,0.004126,0.004293,0.0064864,0.0149054,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04331,
9+200,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.099884,Good,1,0,0,0.137131,0.1198,0.087037,0.343968,Good,1,0,0,0.006084,0.00548,0.0102146,0.0217786,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.0432,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25470_Patch_work.jpg
9+210,0,0,0,0,N/A,0,0,0,0.083531,Good,1,0,0,0,4.320261,Good,0,N/A,0,0,0,0.111095,0.116104,0.100762,0.327961,Good,1,0,0,0.006943,0.006352,0.0090015,0.0222965,Good,1,0,0,0.041594,Good,1,0,0,0,N/A,0,0,0,28.12103,77.0431,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25482_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25485_Potholes.jpg
9+220,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.053823,0.137486,0.123251,0.31456,Good,1,0,0,0.009476,0.00695,0.0084407,0.0248667,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.043,
9+230,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.056811,0.134346,0.119143,0.3103,Good,1,0,0,0.012662,0.007589,0.0092068,0.0294578,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.0429,
9+240,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.252727,Good,1,0,0,0.112092,0.109409,0.074968,0.296469,Good,1,0,0,0.012598,0.00755,0.0099166,0.0300646,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04279,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25539_Patch_work.jpg
9+250,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.124149,0.12009,0.09022,0.334459,Good,1,0,0,0.017885,0.010373,0.0115501,0.0398081,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04269,
9+260,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.165746,Good,1,0,0,0.119347,0.108263,0.088705,0.316315,Good,1,0,0,0.019428,0.011401,0.0119746,0.0428036,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04259,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25587_Patch_work.jpg
9+270,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.055244,0.137757,0.130425,0.323426,Good,1,0,0,0.009319,0.00651,0.0088808,0.0247098,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04249,
9+280,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.150689,Good,1,0,0,0.03331,0.135729,0.139571,0.30861,Good,1,0,0,0.008358,0.007591,0.0086234,0.0245724,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04239,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25633_Patch_work.jpg
9+290,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.059459,0.13595,0.111428,0.306837,Good,1,0,0,0.009939,0.006658,0.0094746,0.0260716,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04229,
9+300,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110408,0.133593,0.083967,0.327968,Good,1,0,0,0.006404,0.005797,0.0088939,0.0210949,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04218,
9+310,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.114711,0.112873,0.09275,0.320334,Good,1,0,0,0.006271,0.003132,0.0067253,0.0161283,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12104,77.04208,
9+320,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.010542,Good,1,0,0,0.04943,0.099263,0.098304,0.246997,Good,1,0,0,0.007543,0.004419,0.0069478,0.0189098,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04198,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25703_Patch_work.jpg
9+330,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.106506,0.141068,0.138609,0.386183,Good,1,0,0,0.003275,0.005486,0.0063925,0.0151535,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04188,
9+340,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.151056,0.14352,0.10365,0.398226,Good,1,0,0,0.004597,0.005486,0.009478,0.019561,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04178,
9+350,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.142666,0.118281,0.094611,0.355558,Good,1,0,0,0.007952,0.005332,0.0076847,0.0209687,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12103,77.04168,
9+360,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130712,0.130064,0.069144,0.32992,Good,1,0,0,0.003682,0.005457,0.0082741,0.0174131,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04157,
9+370,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.103744,0.13263,0.111417,0.347791,Good,1,0,0,0.002949,0.00353,0.0069355,0.0134145,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12102,77.04147,
9+380,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.107033,0.095683,0.118647,0.321363,Good,1,0,0,0.004315,0.004632,0.007447,0.016394,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12101,77.04137,
9+390,0,0,0,0,N/A,0,0,0,0.239566,Fair,0,1,0,0,0,N/A,0.40152,Good,1,0,0,0.047929,0.072493,0.097761,0.218183,Good,1,0,0,0.003571,0.005351,0.0083217,0.0172437,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.121,77.04127,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25858_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25863_Patch_work.jpg
9+400,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.082074,0.089633,0.100237,0.271944,Good,1,0,0,0.006392,0.005193,0.0080183,0.0196033,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12099,77.04117,
9+410,0,0,0,0,N/A,0,0,0,0.153338,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.079195,0.105325,0.09411,0.27863,Good,1,0,0,0.006226,0.005669,0.0089096,0.0208046,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12098,77.04107,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25899_Potholes.jpg
9+420,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.08219,0.137736,0.107375,0.327301,Good,1,0,0,0.00819,0.006535,0.0072736,0.0219986,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12097,77.04097,
9+430,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.103719,0.129479,0.065769,0.298967,Good,1,0,0,0.007285,0.005029,0.0083029,0.0206169,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12096,77.04086,
9+440,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.113714,0.104216,0.039678,0.257608,Good,1,0,0,0.005025,0.005761,0.0071088,0.0178948,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12095,77.04076,
9+450,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.093235,0.135726,0.112339,0.3413,Good,1,0,0,0.010942,0.005906,0.0075503,0.0243983,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12093,77.04066,
9+460,0,0,0,0,N/A,0,0,0,0.08534,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.046652,0.132625,0.119907,0.299184,Good,1,0,0,0.009182,0.004592,0.0079992,0.0217732,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12092,77.04056,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26001_Potholes.jpg
9+470,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.123889,Good,0,N/A,0,0,0,0.031217,0.094623,0.099433,0.225273,Good,1,0,0,0.011441,0.009081,0.0118823,0.0324043,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12091,77.04046,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26026_Shoving.jpg
9+480,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.000294,0.041878,0.133958,0.17613,Good,1,0,0,0.012011,0.009488,0.0087434,0.0302424,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12089,77.04036,
9+490,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.90585,Good,0,N/A,0,0,0,0.015128,0.040341,0.139075,0.194544,Good,1,0,0,0.022589,0.013663,0.0129032,0.0491552,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12088,77.04026,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26060_Shoving.jpg
9+500,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.379856,Good,0,N/A,0,0,0,0.015778,0.077771,0.150711,0.24426,Good,1,0,0,0.026462,0.013295,0.0165257,0.0562827,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12086,77.04016,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26090_Shoving.jpg
9+510,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.045404,0.103901,0.143875,0.29318,Good,1,0,0,0.015445,0.012325,0.0117269,0.0394969,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12085,77.04006,
9+520,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.357116,Good,0,N/A,0,0,0,0.092886,0.121454,0.134175,0.348515,Good,1,0,0,0.02123,0.014415,0.0157302,0.0513752,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12083,77.03996,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26125_Shoving.jpg
9+530,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.013222,0.087911,0.124091,0.225224,Good,1,0,0,0.016133,0.01276,0.0124578,0.0413508,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12081,77.03986,
9+540,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.481154,Good,0,N/A,0,0,0,0.006528,0.085882,0.085658,0.178068,Good,1,0,0,0.017147,0.014672,0.0157156,0.0475346,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1208,77.03976,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26167_Shoving.jpg
9+550,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.046871,0.104579,0.129792,0.281242,Good,1,0,0,0.016763,0.014104,0.0160329,0.0468999,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12078,77.03966,
9+560,0.415069,0,0,0.415069,Good,1,0,0,0,N/A,0,0,0,0,2.078958,Good,0.076028,Good,1,0,0,0.118164,0.136726,0.116337,0.371227,Good,1,0,0,0.026252,0.021157,0.0187975,0.0662065,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12076,77.03956,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26198_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26208_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26210_Alligator_crack.jpg
9+570,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.42298,Fair,0,1,0,0.097172,0.129734,0.14315,0.370056,Good,1,0,0,0.019601,0.013697,0.0150326,0.0483306,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12073,77.03946,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26230_Patch_work.jpg
9+580,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.485464,Good,0,N/A,0,0,0,0.077929,0.123494,0.139259,0.340682,Good,1,0,0,0.019628,0.015277,0.0148441,0.0497491,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12071,77.03937,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26239_Shoving.jpg
9+590,0,0,0,0,N/A,0,0,0,0.021222,Good,1,0,0,0,0,N/A,0.280923,Good,1,0,0,0.11719,0.132644,0.143889,0.393723,Good,1,0,0,0.021165,0.014955,0.0164293,0.0525493,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12069,77.03927,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26263_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26272_Patch_work.jpg
9+600,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.095115,Good,0,N/A,0,0,0,0.121676,0.102414,0.135295,0.359385,Good,1,0,0,0.019493,0.015946,0.0180136,0.0534526,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12066,77.03917,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26289_Shoving.jpg
9+610,0,0,0,0,N/A,0,0,0,0.044228,Good,1,0,0,0,0,N/A,0.36419,Good,1,0,0,0.090048,0.089196,0.138463,0.317707,Good,1,0,0,0.020812,0.015576,0.0160049,0.0523929,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12063,77.03907,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26298_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26305_Patch_work.jpg
9+620,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.746811,Good,0,N/A,0,0,0,0.02985,0.094337,0.133533,0.25772,Good,1,0,0,0.030391,0.017121,0.0197967,0.0673087,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12061,77.03898,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26328_Shoving.jpg
9+630,0.508264,0,0,0.508264,Good,1,0,0,0.011484,Good,1,0,0,0,0,N/A,0.284627,Good,1,0,0,0.011691,0.098422,0.137937,0.24805,Good,1,0,0,0.025549,0.015984,0.0143661,0.0558991,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12058,77.03888,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26339_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26346_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26350_Patch_work.jpg
9+640,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.016032,0.125889,0.136952,0.278873,Good,1,0,0,0.016147,0.010675,0.0108352,0.0376572,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12055,77.03878,
9+650,0,0,0,0,N/A,0,0,0,0.014268,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.017509,0.107646,0.128323,0.253478,Good,1,0,0,0.019111,0.012491,0.0133702,0.0449722,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12052,77.03869,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26386_Potholes.jpg
9+660,0.162706,0,0,0.162706,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.025388,0.115459,0.131954,0.272801,Good,1,0,0,0.017241,0.01263,0.0139593,0.0438303,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12049,77.03859,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26403_Alligator_crack.jpg
9+670,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.960343,Good,0,N/A,0,0,0,0.029469,0.131111,0.108964,0.269544,Good,1,0,0,0.011136,0.01007,0.013049,0.034255,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12046,77.03849,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26430_Shoving.jpg
9+680,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.025389,0.132853,0.123761,0.282003,Good,1,0,0,0.016862,0.010038,0.0123893,0.0392893,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12042,77.0384,
9+690,0,0,0,0,N/A,0,0,0,0.373632,Fair,0,1,0,0,0,N/A,0.116882,Good,1,0,0,0.036423,0.136763,0.134693,0.307879,Good,1,0,0,0.011618,0.010555,0.0129587,0.0351317,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12039,77.03831,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26468_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26471_Potholes.jpg
9+700,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.052342,0.125525,0.12118,0.299047,Good,1,0,0,0.015162,0.013294,0.0128167,0.0412727,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12035,77.03821,
9+710,0,0,0,0,N/A,0,0,0,0.296314,Fair,0,1,0,0,0,N/A,0.086205,Good,1,0,0,0.108479,0.08424,0.12582,0.318539,Good,1,0,0,0.01528,0.0101,0.0133693,0.0387493,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12031,77.03812,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26503_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26515_Potholes.jpg
9+720,0.451531,0,0,0.451531,Good,1,0,0,0,N/A,0,0,0,0,3.100609,Good,0,N/A,0,0,0,0.134067,0.094179,0.140401,0.368647,Good,1,0,0,0.016776,0.013928,0.0170619,0.0477659,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12027,77.03803,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26519_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_26531_Shoving.jpg
